map,family,method,sr,sc,gr,gc,lam,opt,suboptimality,node_reduction,nodes,solved
orz000d.map,dao,AILS,10,46,127,33,1.0,122.3848,1.0,0.8058,703,1
orz000d.map,dao,ILS,17,58,118,47,1.0,122.1421,1.0,0.4743,1777,1
orz000d.map,dao,AILS,17,58,118,47,1.0,122.1421,1.0,0.542,1548,1
orz000d.map,dao,ILS,5,31,121,45,1.0,121.799,1.0,0.7928,738,1
orz000d.map,dao,AILS,5,31,121,45,1.0,121.799,1.0,0.8034,700,1
orz000d.map,dao,ILS,16,31,127,52,1.0,121.4558,1.0,0.4727,1940,1
orz000d.map,dao,AILS,16,31,127,52,1.0,121.4558,1.0,0.5317,1723,1
orz000d.map,dao,ILS,120,33,2,41,1.0,121.3137,1.02732,0.5003,1672,1
orz000d.map,dao,AILS,120,33,2,41,1.0,121.3137,1.02732,0.7884,708,1
orz000d.map,dao,ILS,11,55,123,46,1.0,121.2426,1.0,0.5236,1669,1
orz000d.map,dao,AILS,11,55,123,46,1.0,121.2426,1.0,0.5818,1465,1
orz000d.map,dao,ILS,120,32,6,47,1.0,120.2132,1.0,0.7962,726,1
orz000d.map,dao,AILS,120,32,6,47,1.0,120.2132,1.0,0.8173,651,1
orz000d.map,dao,ILS,132,40,20,25,1.0,119.9706,1.0,0.5532,1318,1
orz000d.map,dao,AILS,132,40,20,25,1.0,119.9706,1.00691,0.7668,688,1
orz000d.map,dao,ILS,128,30,16,49,1.0,119.8701,1.0,0.7683,789,1
orz000d.map,dao,AILS,128,30,16,49,1.0,119.8701,1.0,0.805,664,1
orz000d.map,dao,ILS,5,34,124,34,1.0,119.8284,1.0,0.7857,732,1
orz000d.map,dao,AILS,5,34,124,34,1.0,119.8284,1.0,0.8185,620,1
orz000d.map,dao,ILS,14,41,130,46,1.0,119.2426,1.0,0.6869,1146,1
orz000d.map,dao,AILS,14,41,130,46,1.0,119.2426,1.00695,0.8139,681,1
orz000d.map,dao,ILS,127,47,9,47,1.0,118.8284,1.0,0.7531,777,1
orz000d.map,dao,AILS,127,47,9,47,1.0,118.8284,1.0,0.8122,591,1
orz000d.map,dao,ILS,4,29,113,50,1.0,117.6985,1.0,0.7691,778,1
orz000d.map,dao,AILS,4,29,113,50,1.0,117.6985,1.0,0.8035,662,1
orz000d.map,dao,ILS,126,43,15,39,1.0,117.2426,1.0,0.1943,2870,1
orz000d.map,dao,AILS,126,43,15,39,1.0,117.2426,1.0212,0.8021,705,1
orz000d.map,dao,ILS,8,51,120,43,1.0,117.0711,1.0,0.6612,1195,1
orz000d.map,dao,AILS,8,51,120,43,1.0,117.0711,1.00708,0.8239,621,1
orz000d.map,dao,ILS,18,28,131,37,1.0,116.7279,1.0,0.795,736,1
orz000d.map,dao,AILS,18,28,131,37,1.0,116.7279,1.0,0.824,632,1
orz000d.map,dao,ILS,109,49,13,22,1.0,116.1127,1.0,-0.5202,4883,1
orz000d.map,dao,AILS,109,49,13,22,1.0,116.1127,1.0,0.0514,3047,1
orz000d.map,dao,ILS,121,19,35,56,1.0,115.669,1.0,0.2091,2201,1
orz000d.map,dao,AILS,121,19,35,56,1.0,115.669,1.0,0.4916,1415,1
orz000d.map,dao,ILS,12,45,127,46,1.0,115.4142,1.0,0.7902,756,1
orz000d.map,dao,AILS,12,45,127,46,1.0,115.4142,1.0,0.8321,605,1
orz000d.map,dao,ILS,124,22,29,50,1.0,114.9411,1.0,0.4046,1800,1
orz000d.map,dao,AILS,124,22,29,50,1.0,114.9411,1.0,0.5124,1474,1
orz000d.map,dao,ILS,9,33,117,48,1.0,114.2132,1.0,0.7882,735,1
orz000d.map,dao,AILS,9,33,117,48,1.0,114.2132,1.0,0.815,642,1
orz000d.map,dao,ILS,133,47,25,33,1.0,113.799,1.0,0.7638,704,1
orz000d.map,dao,AILS,133,47,25,33,1.0,113.799,1.0,0.7863,637,1
orz000d.map,dao,ILS,21,51,132,46,1.0,113.6569,1.0,0.7921,750,1
orz000d.map,dao,AILS,21,51,132,46,1.0,113.6569,1.0,0.8359,592,1
orz000d.map,dao,ILS,124,55,23,47,1.0,112.8995,1.0,0.4577,1461,1
orz000d.map,dao,AILS,124,55,23,47,1.0,112.8995,1.0,0.5171,1301,1
orz000d.map,dao,ILS,119,56,37,23,1.0,112.8406,1.0,0.3023,1814,1
orz000d.map,dao,AILS,119,56,37,23,1.0,112.8406,1.0,0.4815,1348,1
orz000d.map,dao,ILS,124,40,16,43,1.0,112.6569,1.0,0.6892,1051,1
orz000d.map,dao,AILS,124,40,16,43,1.0,112.6569,1.01471,0.8075,651,1
orz000d.map,dao,ILS,19,31,125,46,1.0,112.2132,1.0,0.803,713,1
orz000d.map,dao,AILS,19,31,125,46,1.0,112.2132,1.0,0.8304,614,1
orz000d.map,dao,ILS,25,33,134,38,1.0,111.0711,1.0,0.5431,1624,1
orz000d.map,dao,AILS,25,33,134,38,1.0,111.0711,1.00746,0.8154,656,1
orz000d.map,dao,ILS,120,43,18,28,1.0,111.0416,1.0,0.7822,679,1
orz000d.map,dao,AILS,120,43,18,28,1.0,111.0416,1.0,0.7947,640,1
orz000d.map,dao,ILS,15,22,101,54,1.0,111.0122,1.0,0.3965,1743,1
orz000d.map,dao,AILS,15,22,101,54,1.0,111.0122,1.0,0.5083,1420,1
orz000d.map,dao,ILS,129,40,23,28,1.0,110.9706,1.0,0.559,1197,1
orz000d.map,dao,AILS,129,40,23,28,1.0,110.9706,1.01493,0.7572,659,1
orz000d.map,dao,ILS,120,50,18,30,1.0,110.2843,1.0,0.7658,725,1
orz000d.map,dao,AILS,120,50,18,30,1.0,110.2843,1.0,0.8045,605,1
orz000d.map,dao,ILS,122,47,19,31,1.0,109.6274,1.0,0.7746,703,1
orz000d.map,dao,AILS,122,47,19,31,1.0,109.6274,1.0,0.806,605,1
orz000d.map,dao,ILS,120,40,19,30,1.0,109.2426,1.0,0.5616,1287,1
orz000d.map,dao,AILS,120,40,19,30,1.0,109.2426,1.02275,0.7803,645,1
orz000d.map,dao,ILS,16,58,98,29,1.0,108.3553,1.0,0.2434,2076,1
orz000d.map,dao,AILS,16,58,98,29,1.0,108.3553,1.0,0.5128,1337,1
orz000d.map,dao,ILS,33,49,132,28,1.0,108.2843,1.0,0.7782,729,1
orz000d.map,dao,AILS,33,49,132,28,1.0,108.2843,1.0,0.8223,584,1
orz000d.map,dao,ILS,116,50,16,39,1.0,108.0711,1.0,0.5138,1672,1
orz000d.map,dao,AILS,116,50,16,39,1.0,108.0711,1.01533,0.827,595,1
orz100d.map,dao,ILS,10,182,231,386,1.0,966.9798,nan,nan,262992,0
orz100d.map,dao,AILS,10,182,231,386,1.0,966.9798,nan,nan,31149,0
orz100d.map,dao,ILS,8,293,225,376,1.0,966.2641,nan,nan,179191,0
orz100d.map,dao,AILS,8,293,225,376,1.0,966.2641,nan,nan,75999,0
orz100d.map,dao,ILS,7,342,224,386,1.0,965.6072,nan,nan,106932,0
orz100d.map,dao,AILS,7,342,224,386,1.0,965.6072,nan,nan,57214,0
orz100d.map,dao,ILS,13,368,227,393,1.0,965.3057,nan,nan,64333,0
orz100d.map,dao,AILS,13,368,227,393,1.0,965.3057,nan,nan,54135,0
orz100d.map,dao,ILS,12,261,243,368,1.0,964.9331,nan,nan,231766,0
orz100d.map,dao,AILS,12,261,243,368,1.0,964.9331,nan,nan,119311,0
orz100d.map,dao,ILS,224,375,7,303,1.0,964.5361,nan,nan,8179,0
orz100d.map,dao,AILS,224,375,7,303,1.0,964.5361,nan,nan,8005,0
orz100d.map,dao,ILS,248,376,4,257,1.0,965.1219,nan,nan,15920,0
orz100d.map,dao,AILS,248,376,4,257,1.0,965.1219,nan,nan,8288,0
orz100d.map,dao,ILS,15,372,241,379,1.0,964.1758,nan,nan,67985,0
orz100d.map,dao,AILS,15,372,241,379,1.0,964.1758,nan,nan,55795,0
orz100d.map,dao,ILS,247,376,8,171,1.0,964.0214,nan,nan,16052,0
orz100d.map,dao,AILS,247,376,8,171,1.0,964.0214,nan,nan,8733,0
orz100d.map,dao,ILS,245,367,17,173,1.0,964.0214,nan,nan,15132,0
orz100d.map,dao,AILS,245,367,17,173,1.0,964.0214,nan,nan,9818,0
orz100d.map,dao,ILS,7,187,233,391,1.0,963.8377,nan,nan,261152,0
orz100d.map,dao,AILS,7,187,233,391,1.0,963.8377,nan,nan,48115,0
orz100d.map,dao,ILS,26,157,237,375,1.0,963.6488,nan,nan,252680,0
orz100d.map,dao,AILS,26,157,237,375,1.0,963.6488,nan,nan,35542,0
orz100d.map,dao,ILS,234,375,10,206,1.0,962.3524,nan,nan,10894,0
orz100d.map,dao,AILS,234,375,10,206,1.0,962.3524,nan,nan,8253,0
orz100d.map,dao,ILS,25,154,244,369,1.0,962.3057,nan,nan,270278,0
orz100d.map,dao,AILS,25,154,244,369,1.0,962.3057,nan,nan,36117,0
orz100d.map,dao,ILS,246,382,2,259,1.0,964.5361,nan,nan,14742,0
orz100d.map,dao,AILS,246,382,2,259,1.0,964.5361,nan,nan,8373,0
orz100d.map,dao,ILS,239,375,21,383,1.0,961.9037,nan,nan,12269,0
orz100d.map,dao,AILS,239,375,21,383,1.0,961.9037,nan,nan,7872,0
orz100d.map,dao,ILS,229,392,7,233,1.0,961.6245,nan,nan,9159,0
orz100d.map,dao,AILS,229,392,7,233,1.0,961.6245,nan,nan,7944,0
orz100d.map,dao,ILS,226,394,12,199,1.0,961.2813,nan,nan,8576,0
orz100d.map,dao,AILS,226,394,12,199,1.0,961.2813,nan,nan,7872,0
orz100d.map,dao,ILS,223,389,13,228,1.0,960.796,nan,nan,8145,0
orz100d.map,dao,AILS,223,389,13,228,1.0,960.796,nan,nan,7944,0
orz100d.map,dao,ILS,224,379,14,212,1.0,960.4529,nan,nan,8252,0
orz100d.map,dao,AILS,224,379,14,212,1.0,960.4529,nan,nan,8005,0
orz100d.map,dao,ILS,9,270,248,371,1.0,959.1341,nan,nan,221090,0
orz100d.map,dao,AILS,9,270,248,371,1.0,959.1341,nan,nan,124173,0
orz100d.map,dao,ILS,243,366,14,277,1.0,958.3057,nan,nan,13806,0
orz100d.map,dao,AILS,243,366,14,277,1.0,958.3057,nan,nan,9330,0
orz100d.map,dao,ILS,223,376,27,360,1.0,958.2052,nan,nan,8055,0
orz100d.map,dao,AILS,223,376,27,360,1.0,958.2052,nan,nan,7944,0
orz100d.map,dao,ILS,11,242,246,371,1.0,957.7372,nan,nan,253285,0
orz100d.map,dao,AILS,11,242,246,371,1.0,957.7372,nan,nan,76441,0
orz100d.map,dao,ILS,245,379,7,186,1.0,957.2224,nan,nan,14966,0
orz100d.map,dao,AILS,245,379,7,186,1.0,957.2224,nan,nan,7750,0
orz100d.map,dao,ILS,227,380,22,357,1.0,956.3057,nan,nan,8758,0
orz100d.map,dao,AILS,227,380,22,357,1.0,956.3057,nan,nan,7804,0
orz100d.map,dao,ILS,225,382,27,366,1.0,956.2052,nan,nan,8454,0
orz100d.map,dao,AILS,225,382,27,366,1.0,956.2052,nan,nan,7548,0
orz100d.map,dao,ILS,236,390,4,285,1.0,956.193,nan,nan,10986,0
orz100d.map,dao,AILS,236,390,4,285,1.0,956.193,nan,nan,7643,0
orz100d.map,dao,ILS,24,239,225,380,1.0,956.0803,nan,nan,241193,0
orz100d.map,dao,AILS,24,239,225,380,1.0,956.0803,nan,nan,68454,0
orz100d.map,dao,ILS,233,377,29,256,1.0,956.7788,nan,nan,10414,0
orz100d.map,dao,AILS,233,377,29,256,1.0,956.7788,nan,nan,8317,0
orz100d.map,dao,ILS,231,375,15,299,1.0,954.3646,nan,nan,9919,0
orz100d.map,dao,AILS,231,375,15,299,1.0,954.3646,nan,nan,8196,0
orz100d.map,dao,ILS,36,173,225,379,1.0,953.6072,nan,nan,249784,0
orz100d.map,dao,AILS,36,173,225,379,1.0,953.6072,nan,nan,29827,0
orz100d.map,dao,ILS,234,396,13,353,1.0,953.3351,nan,nan,10061,0
orz100d.map,dao,AILS,234,396,13,353,1.0,953.3351,nan,nan,8005,0
orz100d.map,dao,ILS,245,382,13,178,1.0,953.2935,nan,nan,14885,0
orz100d.map,dao,AILS,245,382,13,178,1.0,953.2935,nan,nan,7459,0
orz100d.map,dao,ILS,18,356,247,367,1.0,952.8915,nan,nan,103075,0
orz100d.map,dao,AILS,18,356,247,367,1.0,952.8915,nan,nan,71994,0
orz100d.map,dao,ILS,224,382,18,333,1.0,952.5361,nan,nan,8290,0
orz100d.map,dao,AILS,224,382,18,333,1.0,952.5361,nan,nan,7723,0
orz100d.map,dao,ILS,251,380,12,376,1.0,952.5189,nan,nan,16176,0
orz100d.map,dao,AILS,251,380,12,376,1.0,952.5189,nan,nan,8425,0
orz100d.map,dao,ILS,226,382,30,249,1.0,952.394,nan,nan,8623,0
orz100d.map,dao,AILS,226,382,30,249,1.0,952.394,nan,nan,7944,0
orz100d.map,dao,ILS,225,385,23,232,1.0,952.1097,nan,nan,8467,0
orz100d.map,dao,AILS,225,385,23,232,1.0,952.1097,nan,nan,7872,0
orz100d.map,dao,ILS,249,374,22,169,1.0,952.0214,nan,nan,16775,0
orz100d.map,dao,AILS,249,374,22,169,1.0,952.0214,nan,nan,9330,0
orz100d.map,dao,ILS,15,213,242,367,1.0,950.6955,nan,nan,264764,0
orz100d.map,dao,AILS,15,213,242,367,1.0,950.6955,nan,nan,26985,0
orz100d.map,dao,ILS,49,153,223,381,1.0,950.0631,nan,nan,249196,0
orz100d.map,dao,AILS,49,153,223,381,1.0,950.0631,nan,nan,29914,0
orz100d.map,dao,ILS,41,174,222,382,1.0,949.9504,nan,nan,246800,0
orz100d.map,dao,AILS,41,174,222,382,1.0,949.9504,nan,nan,28537,0
orz100d.map,dao,ILS,233,393,9,295,1.0,949.6367,nan,nan,10172,0
orz100d.map,dao,AILS,233,393,9,295,1.0,949.6367,nan,nan,7944,0
orz100d.map,dao,ILS,19,323,227,375,1.0,949.6367,nan,nan,146443,0
orz100d.map,dao,AILS,19,323,227,375,1.0,949.6367,nan,nan,73846,0
orz100d.map,dao,ILS,230,376,32,271,1.0,949.3057,nan,nan,9742,0
orz100d.map,dao,AILS,230,376,32,271,1.0,949.3057,nan,nan,8196,0
orz100d.map,dao,ILS,24,338,225,378,1.0,949.2641,nan,nan,122027,0
orz100d.map,dao,AILS,24,338,225,378,1.0,949.2641,nan,nan,64640,0
orz100d.map,dao,ILS,251,385,10,373,1.0,948.862,nan,nan,15726,0
orz100d.map,dao,AILS,251,385,10,373,1.0,948.862,nan,nan,7851,0
orz100d.map,dao,ILS,237,380,36,173,1.0,949.0925,nan,nan,12160,0
orz100d.map,dao,AILS,237,380,36,173,1.0,949.0925,nan,nan,8130,0
orz100d.map,dao,ILS,12,320,240,381,1.0,948.0509,nan,nan,147777,0
orz100d.map,dao,AILS,12,320,240,381,1.0,948.0509,nan,nan,70963,0
orz101d.map,dao,ILS,76,40,1,24,1.0,83.3848,1.0,-1.3614,2326,1
orz101d.map,dao,AILS,76,40,1,24,1.0,83.3848,1.0,-0.5888,1565,1
orz101d.map,dao,ILS,79,39,4,22,1.0,82.0416,1.0,-0.7782,1812,1
orz101d.map,dao,AILS,79,39,4,22,1.0,82.0416,1.0,-0.2345,1258,1
orz101d.map,dao,ILS,78,35,2,21,1.0,81.799,1.0,0.1301,990,1
orz101d.map,dao,AILS,78,35,2,21,1.0,81.799,1.0,0.3418,749,1
orz101d.map,dao,ILS,79,31,2,20,1.0,81.5563,1.0,0.5361,591,1
orz101d.map,dao,AILS,79,31,2,20,1.0,81.5563,1.0,0.7104,369,1
orz101d.map,dao,ILS,8,18,76,42,1.0,80.8701,1.0,-0.0077,1306,1
orz101d.map,dao,AILS,8,18,76,42,1.0,80.8701,1.0,0.4344,733,1
orz101d.map,dao,ILS,1,23,76,37,1.0,80.799,1.0,-0.4242,1615,1
orz101d.map,dao,AILS,1,23,76,37,1.0,80.799,1.0,-0.0035,1138,1
orz101d.map,dao,ILS,79,42,10,30,1.0,80.6985,1.0,-1.9347,2832,1
orz101d.map,dao,AILS,79,42,10,30,1.0,80.6985,1.0,-1.0249,1954,1
orz101d.map,dao,ILS,2,30,76,26,1.0,80.6274,1.0,0.5618,542,1
orz101d.map,dao,AILS,2,30,76,26,1.0,80.6274,1.0,0.5651,538,1
orz101d.map,dao,ILS,10,28,81,6,1.0,80.1127,1.0,0.6736,376,1
orz101d.map,dao,AILS,10,28,81,6,1.0,80.1127,1.0,0.6684,382,1
orz101d.map,dao,ILS,79,41,7,25,1.0,80.0416,1.0,-1.4876,2301,1
orz101d.map,dao,AILS,79,41,7,25,1.0,80.0416,1.0,-0.6703,1545,1
orz101d.map,dao,ILS,5,16,78,32,1.0,79.6274,1.0,0.4472,701,1
orz101d.map,dao,AILS,5,16,78,32,1.0,79.6274,1.0,0.7279,345,1
orz101d.map,dao,ILS,3,19,75,7,1.0,78.9706,1.0,0.0349,1023,1
orz101d.map,dao,AILS,3,19,75,7,1.0,78.9706,1.0,0.434,600,1
orz101d.map,dao,ILS,82,8,9,19,1.0,78.3848,1.0,0.0362,906,1
orz101d.map,dao,AILS,82,8,9,19,1.0,78.3848,1.0,0.2755,681,1
orz101d.map,dao,ILS,75,41,8,27,1.0,78.2132,1.0,-1.5424,2400,1
orz101d.map,dao,AILS,75,41,8,27,1.0,78.2132,1.0,-0.518,1433,1
orz101d.map,dao,ILS,5,28,77,13,1.0,78.2132,1.0,-0.1664,1283,1
orz101d.map,dao,AILS,5,28,77,13,1.0,78.2132,1.0,0.1764,906,1
orz101d.map,dao,ILS,80,5,11,27,1.0,78.1127,1.0,0.6472,350,1
orz101d.map,dao,AILS,80,5,11,27,1.0,78.1127,1.0,0.6321,365,1
orz101d.map,dao,ILS,5,17,76,8,1.0,77.2132,1.0,0.3064,722,1
orz101d.map,dao,AILS,5,17,76,8,1.0,77.2132,1.0,0.4918,529,1
orz101d.map,dao,ILS,6,30,74,19,1.0,76.6985,1.0,-1.0627,2335,1
orz101d.map,dao,AILS,6,30,74,19,1.0,76.6985,1.0,-0.0353,1172,1
orz101d.map,dao,ILS,77,12,5,23,1.0,76.5563,1.0,0.6516,363,1
orz101d.map,dao,AILS,77,12,5,23,1.0,76.5563,1.0,0.6516,363,1
orz101d.map,dao,ILS,73,34,1,23,1.0,76.5563,1.0,-0.2321,1237,1
orz101d.map,dao,AILS,73,34,1,23,1.0,76.5563,1.0,0.3147,688,1
orz101d.map,dao,ILS,72,31,3,16,1.0,75.2132,1.0,0.5472,528,1
orz101d.map,dao,AILS,72,31,3,16,1.0,75.2132,1.0,0.7153,332,1
orz101d.map,dao,ILS,76,31,5,22,1.0,74.7279,1.0,0.4996,557,1
orz101d.map,dao,AILS,76,31,5,22,1.0,74.7279,1.0,0.7035,330,1
orz101d.map,dao,ILS,81,6,13,21,1.0,74.2132,1.0,0.3432,555,1
orz101d.map,dao,AILS,81,6,13,21,1.0,74.2132,1.0,0.6355,308,1
orz101d.map,dao,ILS,73,22,6,17,1.0,74.0416,1.0,0.2758,877,1
orz101d.map,dao,AILS,73,22,6,17,1.0,74.0416,1.0,0.346,792,1
orz101d.map,dao,ILS,31,37,2,18,1.0,73.8995,nan,nan,829,0
orz101d.map,dao,AILS,31,37,2,18,1.0,73.8995,1.0,-0.4659,988,1
orz101d.map,dao,ILS,27,38,5,30,1.0,73.5563,nan,nan,683,0
orz101d.map,dao,AILS,27,38,5,30,1.0,73.5563,1.0,-0.7624,1098,1
orz101d.map,dao,ILS,69,36,2,24,1.0,72.5563,1.0,-1.3101,1952,1
orz101d.map,dao,AILS,69,36,2,24,1.0,72.5563,1.0,-0.2473,1054,1
orz101d.map,dao,ILS,79,36,12,23,1.0,72.3848,1.0,-0.4136,1309,1
orz101d.map,dao,AILS,79,36,12,23,1.0,72.3848,1.0,0.2819,665,1
orz101d.map,dao,ILS,74,5,11,20,1.0,72.1421,1.0,0.2074,661,1
orz101d.map,dao,AILS,74,5,11,20,1.0,72.1421,1.0,0.4832,431,1
orz101d.map,dao,ILS,69,20,4,25,1.0,72.0416,1.0,-0.0181,1067,1
orz101d.map,dao,AILS,69,20,4,25,1.0,72.0416,1.0,0.25,786,1
orz101d.map,dao,ILS,72,15,5,24,1.0,71.5563,1.0,0.4318,533,1
orz101d.map,dao,AILS,72,15,5,24,1.0,71.5563,1.0,0.6365,341,1
orz101d.map,dao,ILS,67,18,2,17,1.0,70.3848,1.0,0.4148,498,1
orz101d.map,dao,AILS,67,18,2,17,1.0,70.3848,1.0,0.4195,494,1
orz101d.map,dao,ILS,66,14,0,24,1.0,70.1421,1.0,0.6085,330,1
orz101d.map,dao,AILS,66,14,0,24,1.0,70.1421,1.0,0.6038,334,1
orz101d.map,dao,ILS,31,42,81,11,1.0,70.1127,1.0,0.3764,444,1
orz101d.map,dao,AILS,31,42,81,11,1.0,70.1127,1.0,0.4579,386,1
orz101d.map,dao,ILS,80,41,27,4,1.0,70.0833,1.0,-0.2274,966,1
orz101d.map,dao,AILS,80,41,27,4,1.0,70.0833,1.0,0.3113,542,1
orz101d.map,dao,ILS,11,16,72,25,1.0,70.0416,1.0,-0.9216,2229,1
orz101d.map,dao,AILS,11,16,72,25,1.0,70.0416,1.0,-0.0578,1227,1
orz101d.map,dao,ILS,73,20,8,20,1.0,69.9706,1.0,0.133,854,1
orz101d.map,dao,AILS,73,20,8,20,1.0,69.9706,1.0,0.5178,475,1
orz101d.map,dao,ILS,1,30,63,12,1.0,69.4558,1.0,0.6148,332,1
orz101d.map,dao,AILS,1,30,63,12,1.0,69.4558,1.0,0.6148,332,1
orz101d.map,dao,ILS,64,29,1,16,1.0,69.2132,1.0,0.5075,424,1
orz101d.map,dao,AILS,64,29,1,16,1.0,69.2132,1.0,0.6574,295,1
orz101d.map,dao,ILS,79,8,16,23,1.0,69.2132,1.0,0.6084,325,1
orz101d.map,dao,AILS,79,8,16,23,1.0,69.2132,1.0,0.6084,325,1
orz101d.map,dao,ILS,16,28,77,36,1.0,67.6274,1.0,-0.0057,1061,1
orz101d.map,dao,AILS,16,28,77,36,1.0,67.6274,1.0,0.3536,682,1
orz101d.map,dao,ILS,71,14,9,27,1.0,67.3848,1.0,0.4018,530,1
orz101d.map,dao,AILS,71,14,9,27,1.0,67.3848,1.0,0.6275,330,1
orz101d.map,dao,ILS,78,42,27,9,1.0,66.4264,1.0,0.4727,357,1
orz101d.map,dao,AILS,78,42,27,9,1.0,66.4264,1.0,0.6041,268,1
orz101d.map,dao,ILS,68,14,5,19,1.0,65.8995,1.0,0.6567,253,1
orz101d.map,dao,AILS,68,14,5,19,1.0,65.8995,1.0,0.6431,263,1
orz101d.map,dao,ILS,75,11,14,18,1.0,65.5563,1.0,0.39,524,1
orz101d.map,dao,AILS,75,11,14,18,1.0,65.5563,1.0,0.6787,276,1
orz101d.map,dao,ILS,1,22,61,17,1.0,65.1421,1.0,-0.3594,1112,1
orz101d.map,dao,AILS,1,22,61,17,1.0,65.1421,1.0,0.0611,768,1
orz101d.map,dao,ILS,28,41,14,23,1.0,65.0711,nan,nan,728,0
orz101d.map,dao,AILS,28,41,14,23,1.0,65.0711,1.0,-1.2346,1019,1
orz101d.map,dao,ILS,36,6,81,41,1.0,64.7696,1.0,-0.5462,1891,1
orz101d.map,dao,AILS,36,6,81,41,1.0,64.7696,1.0,0.0924,1110,1
orz101d.map,dao,ILS,78,41,33,8,1.0,64.1838,1.0,-0.0763,945,1
orz101d.map,dao,AILS,78,41,33,8,1.0,64.1838,1.0,0.3861,539,1
orz101d.map,dao,ILS,3,27,63,29,1.0,64.1421,1.0,0.1676,626,1
orz101d.map,dao,AILS,3,27,63,29,1.0,64.1421,1.0,0.3391,497,1
orz102d.map,dao,ILS,41,9,17,38,1.0,42.4558,1.04139,0.3779,326,1
orz102d.map,dao,AILS,41,9,17,38,1.0,42.4558,1.04139,0.6851,165,1
orz102d.map,dao,ILS,22,38,42,6,1.0,41.4558,1.0,-0.1436,430,1
orz102d.map,dao,AILS,22,38,42,6,1.0,41.4558,1.0,0.1569,317,1
orz102d.map,dao,ILS,43,11,20,37,1.0,41.3848,1.01415,-0.1104,543,1
orz102d.map,dao,AILS,43,11,20,37,1.0,41.3848,1.01415,0.409,289,1
orz102d.map,dao,ILS,42,6,8,8,1.0,41.3137,1.0,-1.0329,927,1
orz102d.map,dao,AILS,42,6,8,8,1.0,41.3137,1.0,0.1294,397,1
orz102d.map,dao,ILS,39,7,19,38,1.0,40.4558,1.01448,0.2818,390,1
orz102d.map,dao,AILS,39,7,19,38,1.0,40.4558,1.01448,0.6832,172,1
orz102d.map,dao,ILS,38,17,18,41,1.0,40.3848,1.0,0.4311,285,1
orz102d.map,dao,AILS,38,17,18,41,1.0,40.3848,1.0,0.6088,196,1
orz102d.map,dao,ILS,43,6,18,33,1.0,40.2843,1.0,-0.566,700,1
orz102d.map,dao,AILS,43,6,18,33,1.0,40.2843,1.0,-0.0582,473,1
orz102d.map,dao,ILS,7,10,28,38,1.0,40.2132,1.01457,0.3522,274,1
orz102d.map,dao,AILS,7,10,28,38,1.0,40.2132,1.01457,0.6454,150,1
orz102d.map,dao,ILS,18,30,45,4,1.0,40.1127,1.0,0.5412,195,1
orz102d.map,dao,AILS,18,30,45,4,1.0,40.1127,1.0,0.5741,181,1
orz102d.map,dao,ILS,25,39,5,9,1.0,40.0416,1.0,-0.9414,497,1
orz102d.map,dao,AILS,25,39,5,9,1.0,40.0416,1.0,-0.2266,314,1
orz102d.map,dao,ILS,43,14,25,40,1.0,39.8995,1.0,-0.3864,610,1
orz102d.map,dao,AILS,43,14,25,40,1.0,39.8995,1.0,0.2136,346,1
orz102d.map,dao,ILS,39,5,17,34,1.0,38.1127,1.0,-0.0652,490,1
orz102d.map,dao,AILS,39,5,17,34,1.0,38.1127,1.01537,0.5913,188,1
orz102d.map,dao,ILS,3,11,27,33,1.0,37.799,1.0,-0.2492,391,1
orz102d.map,dao,AILS,3,11,27,33,1.0,37.799,1.0,-0.0032,314,1
orz102d.map,dao,ILS,44,7,9,13,1.0,37.4853,1.0,0.7348,105,1
orz102d.map,dao,AILS,44,7,9,13,1.0,37.4853,1.0,0.5455,180,1
orz102d.map,dao,ILS,28,38,15,6,1.0,37.3848,1.0,0.2111,269,1
orz102d.map,dao,AILS,28,38,15,6,1.0,37.3848,1.0,0.5279,161,1
orz102d.map,dao,ILS,28,40,35,6,1.0,36.8995,1.0,0.4437,158,1
orz102d.map,dao,AILS,28,40,35,6,1.0,36.8995,1.0,0.6268,106,1
orz102d.map,dao,ILS,46,9,12,15,1.0,36.4853,1.0,0.7289,109,1
orz102d.map,dao,AILS,46,9,12,15,1.0,36.4853,1.0,0.5522,180,1
orz102d.map,dao,ILS,41,8,16,31,1.0,36.2843,1.0,0.362,252,1
orz102d.map,dao,AILS,41,8,16,31,1.0,36.2843,1.0,0.5646,172,1
orz102d.map,dao,ILS,11,15,46,12,1.0,36.2426,1.0,0.7869,111,1
orz102d.map,dao,AILS,11,15,46,12,1.0,36.2426,1.0,0.6449,185,1
orz102d.map,dao,ILS,19,32,44,15,1.0,36.1421,1.0,-0.0406,436,1
orz102d.map,dao,AILS,19,32,44,15,1.0,36.1421,1.0,0.4224,242,1
orz102d.map,dao,ILS,30,5,28,40,1.0,35.8284,1.0,0.8442,79,1
orz102d.map,dao,AILS,30,5,28,40,1.0,35.8284,1.0,0.714,145,1
orz102d.map,dao,ILS,35,4,19,33,1.0,35.6274,1.0,-0.0181,451,1
orz102d.map,dao,AILS,35,4,19,33,1.0,35.6274,1.0,0.6027,176,1
orz102d.map,dao,ILS,16,39,22,6,1.0,35.4853,1.0,0.63,101,1
orz102d.map,dao,AILS,16,39,22,6,1.0,35.4853,1.0,0.3993,164,1
orz102d.map,dao,ILS,45,5,17,23,1.0,35.4558,1.0,0.6628,115,1
